70000	5757	0.025578835886351625
70000	25540	0.022904422306863334
70000	70000	0.15920924845955592
70000	105140	0.024226896593736127
70000	113613	0.020298580863419742
70000	138807	0.02220453202282688
70000	166432	0.0216245823089882
70003	56805	0.11547791313922606
70003	70003	0.20701847892801384
70003	103183	0.10373005218022396
70003	139998	0.040255629667405424
70003	155238	0.03176983151686754
70004	53560	0.075205730027676
70004	70004	0.24427966997744588
70004	82698	0.10985718051997313
70004	104115	0.02375029789995934
70004	129432	0.03131835640115256
70004	143315	0.04102794391822347
70004	146905	0.11155039275161263
70006	70006	0.5405405807325545
70006	82846	0.22999046980356805
70006	100361	0.22946894946387744
70009	23474	0.09865154658245703
70009	26011	0.020396475594011844
70009	70009	0.3932114976731842
70009	99145	0.1789939966472651
70014	646	0.049436371755345286
70014	51701	0.045279810453551665
70014	64363	0.02418510327197314
70014	70014	0.18900384966075529
70014	70640	0.03768702624811815
70014	79601	0.021555339633520965
70014	157721	0.03652709426839804
70014	157838	0.057511115446842065
70016	2628	0.020236920174662016
70016	17824	0.020934694550456077
70016	20254	0.12810909599139417
70016	70016	0.17057478684205934
70016	88637	0.07490667499127478
70016	136322	0.05467080012887646
70016	148243	0.02195039695361541
70016	154538	0.037635621689832484
70017	6506	0.04434610847799052
70017	41827	0.04593278807371268
70017	54364	0.07962324511567215
70017	70017	0.22969312332698802
70017	73382	0.06248350945067889
70018	23328	0.0837073372723447
70018	44266	0.025598382273326503
70018	49117	0.04242323043955542
70018	56996	0.027514554484529434
70018	59393	0.049512855906270414
70018	70018	0.2282814115053216
70018	85171	0.027664517062068784
70018	86805	0.026899398954800514
70018	110248	0.07858665647898501
70018	121870	0.024227940156686504
70018	165939	0.07583546779103162
70019	2600	0.020651934048900377
70019	45039	0.02168759778757527
70019	65780	0.034107067175228406
70019	70019	0.16929050199934526
70019	88051	0.028438737174197027
70019	129797	0.0211174714361002
70019	153963	0.020681201571251577
70022	19962	0.055960058028765435
70022	24026	0.0577502553873763
70022	70022	0.17256491582963354
70022	82605	0.033567585989987124
70022	88780	0.06655720143678916
70022	97892	0.028791765708822154
70022	131403	0.04246826910906416
70023	63789	0.0891218604064538
70023	70023	0.17757396011656357
70023	93765	0.07270839631401496
70023	143508	0.02387178861792146
70025	38337	0.022847861077647445
70025	58669	0.021107099552265404
70025	70025	0.1728458726056602
70025	87987	0.02310531276932551
70025	92969	0.03448999881895375
70025	104141	0.022937807604394823
70025	108443	0.02200770375526346
70025	123099	0.02867449270481396
70027	68217	0.09169585414691876
70027	70027	0.17640221412223728
70027	111841	0.09050937081193675
70031	54083	0.02569049723765551
70031	64589	0.028969299171934252
70031	67671	0.038788094880714816
70031	70031	0.1597462021401612
