80001	65766	0.020700176359259987
80001	80001	0.15860673585806973
80003	80003	0.6317689532229771
80003	127762	0.36823104677702284
80008	53643	0.03141753317818455
80008	80008	0.42662506727204946
80008	83764	0.22968979978778692
80008	86411	0.12038005425420566
80008	175607	0.0758120206944971
80008	177043	0.03840264860803052
80010	80010	0.696359936823381
80010	84891	0.3036400631766189
80013	80013	0.1642398857801754
80013	124831	0.0804054275092466
80013	153849	0.06977506701969323
80014	32561	0.30763178608985325
80014	80014	0.6923682139101467
80015	9872	0.028242793935871997
80015	80015	0.16603867447972512
80015	111687	0.03312792957059332
80015	128956	0.033332956346242705
80015	145579	0.032507317395217845
80015	166433	0.03371707268115209
80016	80016	0.6880733945701862
80016	114556	0.3119266054298137
80018	80018	0.1798644962659356
80018	112699	0.020118595114848318
80018	122023	0.09561917272048799
80018	155703	0.10252123718029305
80022	24395	0.023219850187418303
80022	25941	0.023587749248317292
80022	80022	0.17501805670223844
80022	86106	0.04034199219119454
80022	99266	0.02322803325644593
80022	99856	0.04489381332304825
80022	106648	0.025946200987070032
80022	110914	0.029391127168919617
80022	160146	0.026887316718143667
80022	163994	0.03366251892213849
80023	2768	0.08969700749891649
80023	3503	0.0464131260183725
80023	21026	0.021534258863782553
80023	27596	0.15777985813016907
80023	27896	0.05193615993445272
80023	43307	0.09454945059344819
80023	77789	0.10320891596411673
80023	80023	0.2741608784346478
80023	87265	0.021982889256778018
80023	105425	0.02764447908369014
80024	80024	0.1711968001318662
80024	93807	0.0912677320858783
80024	133044	0.0993737976238639
80027	9769	0.024014192277864763
80027	10473	0.022662089313321972
80027	30738	0.023641032497467834
80027	46687	0.024713171313047053
80027	56765	0.02478760835041887
80027	74523	0.020177031446063
80027	80027	0.15162877585103063
80027	87113	0.02258702892220758
80028	7319	0.024174225114208397
80028	54679	0.0585775477356238
80028	80028	0.19748557181307286
80028	98990	0.0436802903618768
80028	121157	0.048329903102519445
80028	161005	0.053544349811779794
80028	174198	0.026997378620353948
80029	5427	0.062157580534437665
80029	52980	0.05992160554452637
80029	80029	0.1763000553406722
80029	89046	0.08011760210588707
80030	80030	0.25703357447589087
80030	97262	0.1159302477123295
80032	74001	0.33112826178180993
80032	80032	0.66887173821819
80033	679	0.0587529172945419
80033	23039	0.05054537844295464
80033	57392	0.03607541517282076
80033	77252	0.0456422121494128
80033	80033	0.18981114066204047
80033	111322	0.037406708085998934
80035	40064	0.040331585864093744
80035	52564	0.03376336148068865
80035	56270	0.030841490522841856
80035	76468	0.02972267970735525
80035	80035	0.18355842609473016
80035	148065	0.02452654918785371
80035	153269	0.027273127330374552
80036	3112	0.02582266243010071
80036	80036	0.20958434947462026
80036	99339	0.024554431771190172
80037	47044	0.13415860664571563
80037	80037	0.32379110076882556
80037	86936	0.024933866928159718
80037	99150	0.022973419220375067
80037	108285	0.19486673744193178
80037	115608	0.024666197478718493
80037	125635	0.02423634378792192
80037	136253	0.02219104271441802
80037	156157	0.039956795667843624
80038	36455	0.08948367155065431
80038	60054	0.02395817889669637
